OID_TRACT_20,GEOID_TRACT_20,NAMELSAD_TRACT_20,AREALAND_TRACT_20,AREAWATER_TRACT_20,MTFCC_TRACT_20,FUNCSTAT_TRACT_20,OID_TRACT_10,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_TRACT_10,AREAWATER_TRACT_10,MTFCC_TRACT_10,FUNCSTAT_TRACT_10,AREALAND_PART,AREAWATER_PART
2.07902E+15,36071014801,Census Tract 148.01,40168806,6155750,G5020,S,2.07407E+13,34031256802,Census Tract 2568.02,49574995,3626239,G5020,S,23,0\
2.07902E+15,36071014801,Census Tract 148.01,40168806,6155750,G5020,S,2.07407E+13,36071014800,Census Tract 148,53372935,6339302,G5020,S,40168783,6155750\
2.07902E+15,36071014802,Census Tract 148.02,13203865,183552,G5020,S,2.07407E+13,36071014800,Census Tract 148,53372935,6339302,G5020,S,13203865,183552\
2.07907E+13,36071014900,Census Tract 149,121846118,5954997,G5020,S,2.07407E+13,36071014900,Census Tract 149,121846118,5954997,G5020,S,121846118,5954997\
2.07904E+14,36071015003,Census Tract 150.03,1528656,63318,G5020,S,2.07407E+13,36071013500,Census Tract 135,20896636,473491,G5020,S,31317,0\
2.07904E+14,36071015003,Census Tract 150.03,1528656,63318,G5020,S,2.07407E+13,36071013900,Census Tract 139,60792437,2054699,G5020,S,5402,0\
2.07904E+14,36071015003,Census Tract 150.03,1528656,63318,G5020,S,2.07404E+14,36071015003,Census Tract 150.03,1491937,63318,G5020,S,1491937,63318\
2.07904E+14,36071015005,Census Tract 150.05,2356812,11966,G5020,S,2.07404E+14,36071015005,Census Tract 150.05,2356812,11966,G5020,S,2356812,11966\
2.07902E+15,36071015007,Census Tract 150.07,661730,14564,G5020,S,2.07404E+14,36071015004,Census Tract 150.04,1037698,14564,G5020,S,661730,14564\
2.07902E+15,36071015008,Census Tract 150.08,375968,0,G5020,S,2.07404E+14,36071015004,Census Tract 150.04,1037698,14564,G5020,S,375968,0\
2.07902E+15,36071015009,Census Tract 150.09,471341,0,G5020,S,2.07404E+14,36071015006,Census Tract 150.06,974483,0,G5020,S,471341,0\
2.07902E+15,36071015010,Census Tract 150.10,503142,0,G5020,S,2.07404E+14,36071015006,Census Tract 150.06,974483,0,G5020,S,503142,0\
2.07904E+14,36071015100,Census Tract 151,2355927,0,G5020,S,2.07407E+13,36071011400,Census Tract 114,51790982,1047619,G5020,S,2723,0\
2.07904E+14,36071015100,Census Tract 151,2355927,0,G5020,S,2.07404E+14,36071015100,Census Tract 151,2823180,0,G5020,S,2353204,0\
2.07902E+15,36071015201,Census Tract 152.01,23604202,420742,G5020,S,2.07404E+14,36071015200,Census Tract 152,80359982,3217161,G5020,S,23604202,420742\
2.07902E+15,36071015202,Census Tract 152.02,13128729,928219,G5020,S,2.07404E+14,36071015200,Census Tract 152,80359982,3217161,G5020,S,13128729,928219\
2.07902E+15,36071015203,Census Tract 152.03,44191031,1868200,G5020,S,2.07404E+14,36071010801,Census Tract 108.01,19432551,67656,G5020,S,457969,0\
2.07902E+15,36071015203,Census Tract 152.03,44191031,1868200,G5020,S,2.07407E+13,36071012300,Census Tract 123,68417328,538145,G5020,S,106011,0\
2.07902E+15,36071015203,Census Tract 152.03,44191031,1868200,G5020,S,2.07404E+14,36071015200,Census Tract 152,80359982,3217161,G5020,S,43627051,1868200\
2.07901E+13,36073040200,Census Tract 402,124454956,210451,G5020,S,2.07401E+13,36073040200,Census Tract 402,124453830,210451,G5020,S,124453830,210451\
2.07901E+13,36073040200,Census Tract 402,124454956,210451,G5020,S,2.07401E+13,36073040400,Census Tract 404,5111657,350082,G5020,S,1126,0\
2.07901E+13,36073040300,Census Tract 403,115927377,870409,G5020,S,2.07401E+13,36073040300,Census Tract 403,116619399,870409,G5020,S,115927377,870409\
2.07901E+13,36073040400,Census Tract 404,5110531,350082,G5020,S,2.07401E+13,36073040400,Census Tract 404,5111657,350082,G5020,S,5110531,350082\
2.07901E+13,36073040500,Census Tract 405,4220812,6801,G5020,S,2.07401E+13,36073040500,Census Tract 405,4220812,6801,G5020,S,4220812,6801\
2.07902E+15,36073040601,Census Tract 406.01,133966004,28182,G5020,S,2.07401E+13,36073040300,Census Tract 403,116619399,870409,G5020,S,1508,0\
2.07902E+15,36073040601,Census Tract 406.01,133966004,28182,G5020,S,2.07401E+13,36073040600,Census Tract 406,285219579,356222,G5020,S,133964496,28182\
2.07902E+15,36073040602,Census Tract 406.02,778588,0,G5020,S,2.07401E+13,36073040600,Census Tract 406,285219579,356222,G5020,S,778588,0\
2.07902E+15,36073040603,Census Tract 406.03,151167009,328040,G5020,S,2.07401E+13,36073040300,Census Tract 403,116619399,870409,G5020,S,690514,0\
2.07902E+15,36073040603,Census Tract 406.03,151167009,328040,G5020,S,2.07401E+13,36073040600,Census Tract 406,285219579,356222,G5020,S,150476495,328040\
2.07902E+15,36073040701,Census Tract 407.01,5675437,0,G5020,S,2.07401E+13,36073040700,Census Tract 407,11202902,16667,G5020,S,5675437,0\
2.07902E+15,36073040702,Census Tract 407.02,5527465,16667,G5020,S,2.07401E+13,36073040700,Census Tract 407,11202902,16667,G5020,S,5527465,16667\
2.07904E+14,36073040801,Census Tract 408.01,91215525,0,G5020,S,2.07404E+14,36073040801,Census Tract 408.01,99597082,0,G5020,S,91215525,0\
2.07904E+14,36073040802,Census Tract 408.02,80444171,102380,G5020,S,2.07404E+14,36073040801,Census Tract 408.01,99597082,0,G5020,S,8381557,0\
2.07904E+14,36073040802,Census Tract 408.02,80444171,102380,G5020,S,2.07404E+14,36073040802,Census Tract 408.02,72062614,102380,G5020,S,72062614,102380\
2.07904E+14,36073401200,Census Tract 4012,130057791,671870,G5020,S,2.07404E+14,36073401200,Census Tract 4012,130057791,671870,G5020,S,130057791,671870\
2.07904E+14,36073401300,Census Tract 4013,164821172,1558999,G5020,S,2.07404E+14,36073401300,Census Tract 4013,164821172,1558999,G5020,S,164821172,1558999\
2.07901E+13,36073990000,Census Tract 9900,0,1099598019,G5020,S,2.07401E+13,36073990000,Census Tract 9900,0,1099598019,G5020,S,0,1099598019\
2.07902E+15,36075020101,Census Tract 201.01,238208215,2512675,G5020,S,2.07407E+13,36075020100,Census Tract 201,536733197,15026652,G5020,S,238208215,2512675\
2.07902E+15,36075020102,Census Tract 201.02,298466013,12513977,G5020,S,2.07407E+13,36045062500,Census Tract 625,341796899,4668507,G5020,S,31217,0\
2.07902E+15,36075020102,Census Tract 201.02,298466013,12513977,G5020,S,2.07407E+13,36075020100,Census Tract 201,536733197,15026652,G5020,S,298434796,12513977\
2.07902E+15,36075020201,Census Tract 202.01,103141680,13647874,G5020,S,2.07407E+13,36075020200,Census Tract 202,109516282,13655623,G5020,S,103141680,13647874\
2.07902E+15,36075020202,Census Tract 202.02,6374602,7749,G5020,S,2.07407E+13,36075020200,Census Tract 202,109516282,13655623,G5020,S,6374602,7749\
2.07907E+13,36075020301,Census Tract 203.01,9032161,265483,G5020,S,2.07407E+13,36075020301,Census Tract 203.01,8861523,265483,G5020,S,8857538,265483\
2.07907E+13,36075020301,Census Tract 203.01,9032161,265483,G5020,S,2.07407E+13,36075020302,Census Tract 203.02,139411351,6987792,G5020,S,174623,0\
2.07902E+15,36075020303,Census Tract 203.03,83557086,6680986,G5020,S,2.07407E+13,36075020301,Census Tract 203.01,8861523,265483,G5020,S,2456,0\
2.07902E+15,36075020303,Census Tract 203.03,83557086,6680986,G5020,S,2.07407E+13,36075020302,Census Tract 203.02,139411351,6987792,G5020,S,83554630,6680986\
2.07902E+15,36075020304,Census Tract 203.04,55683627,306806,G5020,S,2.07407E+13,36075020301,Census Tract 203.01,8861523,265483,G5020,S,1529,0\
2.07902E+15,36075020304,Census Tract 203.04,55683627,306806,G5020,S,2.07407E+13,36075020302,Census Tract 203.02,139411351,6987792,G5020,S,55682098,306806\
2.07907E+13,36075020400,Census Tract 204,119842855,1855903,G5020,S,2.07407E+13,36075020400,Census Tract 204,119842855,1855903,G5020,S,119842855,1855903\
2.07902E+15,36075020501,Census Tract 205.01,101634390,904462,G5020,S,2.07407E+13,36075020500,Census Tract 205,326493514,3752425,G5020,S,101634390,904462\
2.07902E+15,36075020502,Census Tract 205.02,134398547,1077647,G5020,S,2.07407E+13,36075020500,Census Tract 205,326493514,3752425,G5020,S,134398547,1077647\
2.07902E+15,36075020503,Census Tract 205.03,90460577,1770316,G5020,S,2.07407E+13,36075020500,Census Tract 205,326493514,3752425,G5020,S,90460577,1770316\
2.07907E+13,36075020600,Census Tract 206,147023939,111128639,G5020,S,2.07407E+13,36075020600,Census Tract 206,147023939,111128639,G5020,S,147023939,111128639\
2.07907E+13,36075020703,Census Tract 207.03,85362428,100561,G5020,S,2.07407E+13,36075020703,Census Tract 207.03,86380390,100561,G5020,S,85362428,100561\
2.07902E+15,36075020704,Census Tract 207.04,40095446,12493129,G5020,S,2.07407E+13,36075020701,Census Tract 207.01,87402112,12537747,G5020,S,40095446,12493129\
2.07902E+15,36075020705,Census Tract 207.05,47306666,44618,G5020,S,2.07407E+13,36075020701,Census Tract 207.01,87402112,12537747,G5020,S,47306666,44618\
2.07902E+15,36075020706,Census Tract 207.06,6156606,0,G5020,S,2.07407E+13,36075020702,Census Tract 207.02,31840810,811297,G5020,S,5138644,0\
2.07902E+15,36075020706,Census Tract 207.06,6156606,0,G5020,S,2.07407E+13,36075020703,Census Tract 207.03,86380390,100561,G5020,S,1017962,0\
2.07902E+15,36075020707,Census Tract 207.07,26702166,811297,G5020,S,2.07407E+13,36075020702,Census Tract 207.02,31840810,811297,G5020,S,26702166,811297\
2.07907E+13,36075020800,Census Tract 208,104800828,722284,G5020,S,2.07407E+13,36075020800,Census Tract 208,104800828,722284,G5020,S,104800828,722284\
2.07907E+13,36075020901,Census Tract 209.01,3031723,308987,G5020,S,2.07407E+13,36075020901,Census Tract 209.01,3031723,308987,G5020,S,3031723,308987\
2.07902E+15,36075020903,Census Tract 209.03,26572726,1291407,G5020,S,2.07407E+13,36075020902,Census Tract 209.02,106267910,2269812,G5020,S,26572726,1291407\
2.07902E+15,36075020904,Census Tract 209.04,61286923,330262,G5020,S,2.07407E+13,36075020902,Census Tract 209.02,106267910,2269812,G5020,S,61286923,330262\
2.07902E+15,36075020905,Census Tract 209.05,18408261,648143,G5020,S,2.07407E+13,36075020902,Census Tract 209.02,106267910,2269812,G5020,S,18408261,648143\
2.07902E+15,36075021001,Census Tract 210.01,59757264,1152102,G5020,S,2.07407E+13,36075021000,Census Tract 210,124956741,2357304,G5020,S,59757264,1152102\
2.07902E+15,36075021002,Census Tract 210.02,40194465,518088,G5020,S,2.07407E+13,36075021000,Census Tract 210,124956741,2357304,G5020,S,40194465,518088\
2.07902E+15,36075021003,Census Tract 210.03,25001898,687114,G5020,S,2.07407E+13,36075021000,Census Tract 210,124956741,2357304,G5020,S,25001898,687114\
2.07907E+13,36075021101,Census Tract 211.01,2637107,259417,G5020,S,2.07407E+13,36075021101,Census Tract 211.01,2637107,259417,G5020,S,2637107,259417\
2.07907E+13,36075021102,Census Tract 211.02,1999879,262111,G5020,S,2.07407E+13,36075021000,Census Tract 210,124956741,2357304,G5020,S,3114,0\
2.07907E+13,36075021102,Census Tract 211.02,1999879,262111,G5020,S,2.07407E+13,36075021102,Census Tract 211.02,1996765,262111,G5020,S,1996765,262111\
2.07907E+13,36075021103,Census Tract 211.03,2628472,1893319,G5020,S,2.07407E+13,36075021103,Census Tract 211.03,2628472,1893319,G5020,S,2628472,1893319\
2.07907E+13,36075021104,Census Tract 211.04,2462700,177195,G5020,S,2.07407E+13,36075021104,Census Tract 211.04,2462700,177195,G5020,S,2462700,177195\
2.07902E+15,36075021201,Census Tract 212.01,17335058,0,G5020,S,2.07407E+13,36075021200,Census Tract 212,115807574,4480560,G5020,S,17335058,0\
2.07902E+15,36075021202,Census Tract 212.02,37913308,2373628,G5020,S,2.07407E+13,36075021200,Census Tract 212,115807574,4480560,G5020,S,37913308,2373628\
2.07902E+15,36075021203,Census Tract 212.03,60559208,2106932,G5020,S,2.07407E+13,36075021200,Census Tract 212,115807574,4480560,G5020,S,60559208,2106932\
2.07907E+13,36075021300,Census Tract 213,115655205,443349,G5020,S,2.07407E+13,36075021300,Census Tract 213,115655205,443349,G5020,S,115655205,443349\
2.07907E+13,36075021401,Census Tract 214.01,70793360,5221691,G5020,S,2.07407E+13,36075021401,Census Tract 214.01,70793360,5221691,G5020,S,70793360,5221691\
2.07907E+13,36075021402,Census Tract 214.02,14923385,722709,G5020,S,2.07407E+13,36075021402,Census Tract 214.02,14923385,722709,G5020,S,14923385,722709\
2.07907E+13,36075021501,Census Tract 215.01,80544758,5995613,G5020,S,2.07407E+13,36075021501,Census Tract 215.01,80544758,5995613,G5020,S,80544758,5995613\
2.07902E+15,36075021503,Census Tract 215.03,51983648,779461,G5020,S,2.07407E+13,36075021502,Census Tract 215.02,105077699,8655313,G5020,S,51983648,779461\
2.07902E+15,36075021504,Census Tract 215.04,48694021,7835158,G5020,S,2.07407E+13,36075021502,Census Tract 215.02,105077699,8655313,G5020,S,48694021,7835158\
2.07902E+15,36075021505,Census Tract 215.05,4400030,40694,G5020,S,2.07407E+13,36075021502,Census Tract 215.02,105077699,8655313,G5020,S,4400030,40694\
2.07907E+13,36075021601,Census Tract 216.01,1209832,2296817,G5020,S,2.07407E+13,36075021601,Census Tract 216.01,1212164,2304861,G5020,S,1209832,2296817\
2.07907E+13,36075021602,Census Tract 216.02,3659828,1174664,G5020,S,2.07407E+13,36075021602,Census Tract 216.02,3659828,1174664,G5020,S,3659828,1174664\
2.07907E+13,36075021603,Census Tract 216.03,4206474,258262,G5020,S,2.07407E+13,36075021603,Census Tract 216.03,4206646,261786,G5020,S,4206474,258262\
2.07907E+13,36075021604,Census Tract 216.04,4728064,372702,G5020,S,2.07407E+13,36075021601,Census Tract 216.01,1212164,2304861,G5020,S,1340,6121\
2.07907E+13,36075021604,Census Tract 216.04,4728064,372702,G5020,S,2.07407E+13,36075021603,Census Tract 216.03,4206646,261786,G5020,S,172,3524\
2.07907E+13,36075021604,Census Tract 216.04,4728064,372702,G5020,S,2.07407E+13,36075021604,Census Tract 216.04,4726456,364263,G5020,S,4726456,363057\
2.07907E+13,36075021604,Census Tract 216.04,4728064,372702,G5020,S,2.07407E+13,36075021605,Census Tract 216.05,5915055,5253608,G5020,S,96,0\
2.07907E+13,36075021605,Census Tract 216.05,5915951,5256737,G5020,S,2.07407E+13,36075021601,Census Tract 216.01,1212164,2304861,G5020,S,992,1923\
2.07907E+13,36075021605,Census Tract 216.05,5915951,5256737,G5020,S,2.07407E+13,36075021604,Census Tract 216.04,4726456,364263,G5020,S,0,1206\
2.07907E+13,36075021605,Census Tract 216.05,5915951,5256737,G5020,S,2.07407E+13,36075021605,Census Tract 216.05,5915055,5253608,G5020,S,5914959,5253608\
2.07907E+13,36075990000,Census Tract 9900,0,724225049,G5020,S,2.07407E+13,36075990000,Census Tract 9900,0,724225049,G5020,S,0,724225049\
2.07902E+15,36077590101,Census Tract 5901.01,215665688,6787002,G5020,S,2.07407E+13,36077590100,Census Tract 5901,379700364,7748269,G5020,S,215665688,6787002\
2.07902E+15,36077590102,Census Tract 5901.02,164034676,961267,G5020,S,2.07407E+13,36077590100,Census Tract 5901,379700364,7748269,G5020,S,164034676,961267\
2.07904E+14,36077590201,Census Tract 5902.01,103820952,867068,G5020,S,2.07404E+14,36077590201,Census Tract 5902.01,103830508,867068,G5020,S,103820952,867068\
2.07904E+14,36077590202,Census Tract 5902.02,139574442,13368727,G5020,S,2.07404E+14,36077590202,Census Tract 5902.02,139574442,13368727,G5020,S,139574442,13368727\
2.07902E+15,36077590301,Census Tract 5903.01,79921675,4139033,G5020,S,2.07407E+13,36077590300,Census Tract 5903,239406420,5730677,G5020,S,79921675,4139033\
2.07902E+15,36077590302,Census Tract 5903.02,159501879,1591644,G5020,S,2.07407E+13,36053031100,Census Tract 311,201557192,507738,G5020,S,17134,0\
2.07902E+15,36077590302,Census Tract 5903.02,159501879,1591644,G5020,S,2.07407E+13,36077590300,Census Tract 5903,239406420,5730677,G5020,S,159484745,1591644\
2.07902E+15,36077590401,Census Tract 5904.01,114739092,210742,G5020,S,2.07407E+13,36077590400,Census Tract 5904,444264983,1608056,G5020,S,114739092,210742\
2.07902E+15,36077590402,Census Tract 5904.02,329525891,1397314,G5020,S,2.07407E+13,36077590400,Census Tract 5904,444264983,1608056,G5020,S,329525891,1397314\
2.07907E+13,36077590500,Census Tract 5905,119451936,2666991,G5020,S,2.07404E+14,36077590201,Census Tract 5902.01,103830508,867068,G5020,S,9556,0\
2.07907E+13,36077590500,Census Tract 5905,119451936,2666991,G5020,S,2.07407E+13,36077590500,Census Tract 5905,119442380,2666991,G5020,S,119442380,2666991\
2.07907E+13,36077590600,Census Tract 5906,227460598,923654,G5020,S,2.07407E+13,36077590600,Census Tract 5906,227460598,923654,G5020,S,227460598,923654\
2.07902E+15,36077590701,Census Tract 5907.01,135731520,348936,G5020,S,2.07407E+13,36077590700,Census Tract 5907,256710341,771762,G5020,S,135731520,348936\
2.07902E+15,36077590702,Census Tract 5907.02,120978821,422826,G5020,S,2.07407E+13,36077590700,Census Tract 5907,256710341,771762,G5020,S,120978821,422826\
2.07907E+13,36077590800,Census Tract 5908,85245342,648532,G5020,S,2.07407E+13,36077590800,Census Tract 5908,85245342,648532,G5020,S,85245342,648532\
2.07907E+13,36077590900,Census Tract 5909,2842976,0,G5020,S,2.07407E+13,36077590900,Census Tract 5909,2842976,0,G5020,S,2842976,0\
2.07907E+13,36077591000,Census Tract 5910,1427650,0,G5020,S,2.07407E+13,36077591000,Census Tract 5910,1396538,0,G5020,S,1396538,0\
2.07907E+13,36077591000,Census Tract 5910,1427650,0,G5020,S,2.07407E+13,36077591300,Census Tract 5913,445052,0,G5020,S,31112,0\
2.07907E+13,36077591100,Census Tract 5911,4220210,9943,G5020,S,2.07407E+13,36077591100,Census Tract 5911,4220210,9943,G5020,S,4220210,9943\
2.07902E+15,36077591401,Census Tract 5914.01,118188960,195723,G5020,S,2.07407E+13,36077591400,Census Tract 5914,227095669,503086,G5020,S,118188960,195723\
2.07902E+15,36077591402,Census Tract 5914.02,108906709,307363,G5020,S,2.07407E+13,36077591400,Census Tract 5914,227095669,503086,G5020,S,108906709,307363\
2.07907E+13,36077591500,Census Tract 5915,240598029,430366,G5020,S,2.07407E+13,36077591500,Census Tract 5915,240598029,430366,G5020,S,240598029,430366\
2.07902E+15,36077591601,Census Tract 5916.01,52818819,633397,G5020,S,2.07407E+13,36077591600,Census Tract 5916,119845327,1036968,G5020,S,52818819,633397\
2.07902E+15,36077591602,Census Tract 5916.02,67026508,403571,G5020,S,2.07407E+13,36077591600,Census Tract 5916,119845327,1036968,G5020,S,67026508,403571\
2.07907E+13,36077591700,Census Tract 5917,2804779,0,G5020,S,2.07407E+13,36077591200,Census Tract 5912,2390839,0,G5020,S,2390839,0\
2.07907E+13,36077591700,Census Tract 5917,2804779,0,G5020,S,2.07407E+13,36077591300,Census Tract 5913,445052,0,G5020,S,413940,0\
2.07907E+13,36079010100,Census Tract 101,9949271,1085369,G5020,S,2.07407E+13,36079010100,Census Tract 101,9949271,1085369,G5020,S,9949271,1085369\
2.07902E+15,36079010201,Census Tract 102.01,39160882,621371,G5020,S,2.07407E+13,36079010200,Census Tract 102,73468974,717116,G5020,S,39160882,621371\
2.07902E+15,36079010202,Census Tract 102.02,34308092,95745,G5020,S,2.07407E+13,36079010200,Census Tract 102,73468974,717116,G5020,S,34308092,95745\
2.07907E+13,36079010300,Census Tract 103,6560861,18240,G5020,S,2.07407E+13,36079010300,Census Tract 103,6560861,18240,G5020,S,6560861,18240\
2.07907E+13,36079010400,Census Tract 104,6806231,843551,G5020,S,2.07407E+13,36079010400,Census Tract 104,6806231,843551,G5020,S,6806231,843551\
2.07907E+13,36079010500,Census Tract 105,91542952,6441803,G5020,S,2.07407E+13,36079010500,Census Tract 105,91542952,6441803,G5020,S,91542952,6441803\
2.07907E+13,36079010600,Census Tract 106,85088497,1779435,G5020,S,2.07407E+13,36079010600,Census Tract 106,85080969,1779435,G5020,S,85080061,1779435\
2.07907E+13,36079010600,Census Tract 106,85088497,1779435,G5020,S,2.07407E+13,36079010800,Census Tract 108,37029356,5405006,G5020,S,8436,0\
2.07907E+13,36079010700,Census Tract 107,4215373,16938,G5020,S,2.07407E+13,36079010600,Census Tract 106,85080969,1779435,G5020,S,908,0\
2.07907E+13,36079010700,Census Tract 107,4215373,16938,G5020,S,2.07407E+13,36079010700,Census Tract 107,4214465,16938,G5020,S,4214465,16938\
2.07907E+13,36079010800,Census Tract 108,37020920,5405006,G5020,S,2.07407E+13,36079010800,Census Tract 108,37029356,5405006,G5020,S,37020920,5405006\
2.07902E+15,36079010901,Census Tract 109.01,11230232,431292,G5020,S,2.07407E+13,36079010900,Census Tract 109,33662826,2073075,G5020,S,11230232,431292\
2.07902E+15,36079010902,Census Tract 109.02,22432594,1641783,G5020,S,2.07407E+13,36079010900,Census Tract 109,33662826,2073075,G5020,S,22432594,1641783\
