GEOID,year,total_crashes,persons_injured,persons_killed,pedestrians_injured,pedestrians_killed,cyclists_injured,cyclists_killed,motorists_injured,motorists_killed,total_population,crash_rate_per_1000,injury_rate_per_1000,fatality_rate_per_1000
36061002400,2021,27,4,0,0,0,0,0,4,0,49620.46,0.544130384925896,0.0806119088779104,0
36061002400,2022,9,5,0,1,0,0,0,4,0,49324.35,0.182465658442534,0.101369810245852,0
36061002400,2023,24,10,0,0,0,0,0,9,0,46972.26,0.510939861100999,0.212891608792083,0
36061002500,2018,133,34,0,4,0,3,0,28,0,64567.5,2.0598598366051,0.526580710109575,0
36061002500,2019,72,23,0,3,0,2,0,18,0,63934.47,1.12615307517213,0.359743343457762,0
36061002500,2020,28,12,0,0,0,1,0,11,0,62542.61,0.447694779607055,0.191869191260166,0
36061002500,2021,34,14,2,0,1,1,0,13,1,59991.58,0.566746200050074,0.23336608237356,0.0333380117676514
36061002500,2022,33,15,0,5,0,0,0,10,0,58648.48,0.562674429073013,0.255761104124097,0
36061002500,2023,31,19,0,2,0,0,0,17,0,58166.52,0.532952633233001,0.326648388110549,0
36061002601,2018,46,13,0,4,0,4,0,5,0,47748.23,0.963386496211483,0.272261401103245,0
36061002601,2019,33,7,0,3,0,1,0,3,0,44959.07,0.734000947973346,0.155697170782225,0
36061002601,2020,23,5,0,2,0,3,0,0,0,50593.06,0.454607805892745,0.0988277838897272,0
36061002601,2021,22,8,0,4,0,1,0,3,0,52229.08,0.421221281324504,0.153171375027092,0
36061002601,2022,23,13,0,5,0,2,0,5,0,56453.17,0.407417333694459,0.230279362522955,0
36061002601,2023,21,9,0,1,0,1,0,4,0,52658.09,0.398799120894814,0.17091390895492,0
36061002602,2018,33,6,0,3,0,1,0,2,0,54161.84,0.609285061216532,0.110779102039369,0
36061002602,2019,32,8,0,2,0,3,0,3,0,55651.9,0.575002830092054,0.143750707523014,0
36061002602,2020,17,3,0,2,0,1,0,0,0,51123.9,0.332525491991026,0.0586809691748869,0
36061002602,2021,20,6,0,1,0,4,0,1,0,51126.86,0.391183812187958,0.117355143656387,0
36061002602,2022,20,12,0,7,0,1,0,3,0,49749.87,0.402011100732525,0.241206660439515,0
36061002602,2023,7,2,0,2,0,0,0,0,0,47408.7,0.147652224169825,0.0421863497628073,0
36061002700,2018,73,4,0,2,0,1,0,1,0,18399.31,3.96754008710109,0.217399456827457,0
36061002700,2019,65,14,0,5,0,1,0,8,0,17132.16,3.79403414397251,0.817176584855617,0
36061002700,2020,17,4,0,0,0,3,0,1,0,17635.28,0.963976755685195,0.226818060161222,0
36061002700,2021,21,5,0,4,0,1,0,0,0,15740.94,1.33410075891275,0.317643037836368,0
36061002700,2022,16,6,0,2,0,2,0,1,0,15173.9,1.05444216714226,0.395415812678349,0
36061002700,2023,17,5,0,3,0,0,0,2,0,15069.82,1.12808248539133,0.331788966291568,0
36061002800,2018,65,15,0,4,0,3,0,8,0,87791.95,0.740386789449374,0.170858489872933,0
36061002800,2019,35,5,0,1,0,3,0,1,0,88975.96,0.39336467962807,0.0561949542325815,0
36061002800,2020,27,12,0,6,0,3,0,3,0,85556.98,0.3155791613963,0.140257405065022,0
36061002800,2021,32,11,0,3,0,5,0,3,0,85761.07,0.373129672939015,0.128263325072787,0
36061002800,2022,29,16,0,4,0,2,0,6,0,84690.98,0.342421353490065,0.188922126063484,0
36061002800,2023,34,22,1,3,0,2,0,13,0,83047.96,0.409401988923027,0.264907169303135,0.0120412349683243
36061002901,2018,88,11,0,3,0,2,0,9,0,38011.5333266266,2.31508682493366,0.289385853116707,0
36061002901,2019,86,14,0,4,0,3,0,7,0,35885.6788025227,2.39649918490477,0.390127774286823,0
36061002901,2020,41,15,0,2,0,3,0,10,0,11113.48,3.68921345969039,1.34971224135014,0
36061002901,2021,33,6,0,1,0,0,0,5,0,10268.25,3.21379008107516,0.584325469286393,0
36061002901,2022,40,12,0,3,0,4,0,5,0,8315.36,4.81037501683631,1.44311250505089,0
36061002901,2023,43,15,0,9,0,1,0,5,0,6015.37,7.1483549640338,2.49361219675598,0
36061002902,2018,271,28,1,14,1,5,0,9,0,32449.5410143475,8.35142783314495,0.862878152502061,0.0308170768750736
36061002902,2019,216,35,0,17,0,6,0,12,0,30634.7496199124,7.05081656223499,1.14249342443623,0
36061002902,2020,89,32,1,7,1,3,0,22,0,53842.88,1.65295764268182,0.594321849054137,0.0185725577829418
36061002902,2021,91,30,0,8,0,3,0,16,0,52388.17,1.73703337986419,0.572648366988196,0
36061002902,2022,80,22,0,5,0,7,0,10,0,48769.11,1.64038261104211,0.451105218036581,0
36061002902,2023,75,21,0,9,0,5,0,6,0,49468.02,1.51613102768213,0.424516687750996,0
36061003001,2018,200,31,0,12,0,5,0,14,0,58010.73,3.4476380490299,0.534383897599634,0
36061003001,2019,157,41,0,11,0,11,0,19,0,55425.7,2.83262096825119,0.739729042664324,0
36061003001,2020,51,22,0,3,0,8,0,11,0,52844.79,0.965090409101824,0.41631350980863,0
36061003001,2021,88,39,1,12,0,16,1,7,0,53116.86,1.65672443740086,0.734230148393561,0.0188264140613734
36061003001,2022,74,35,0,10,0,8,0,15,0,56861.7,1.30140322923866,0.615528554369637,0
36061003001,2023,77,36,0,6,0,10,0,19,0,57999.77,1.32759147148342,0.620692116537704,0
36061003002,2018,48,12,0,5,0,3,0,4,0,41219.73,1.1644908882227,0.291122722055676,0
36061003002,2019,35,11,0,3,0,3,0,5,0,40936.76,0.854977286917675,0.268707147316984,0
36061003002,2020,24,9,0,6,0,2,0,1,0,40605.8,0.591048569416192,0.221643213531072,0
36061003002,2021,28,15,0,1,0,9,0,5,0,42083.87,0.665338049946452,0.356431098185599,0
36061003002,2022,32,16,0,2,0,5,0,7,0,41899.76,0.763727524930931,0.381863762465465,0
36061003002,2023,25,14,0,2,0,7,0,4,0,40471.69,0.617715741546745,0.345920815266177,0
36061003100,2018,290,47,1,17,1,10,0,20,0,31134.01,9.31457271324831,1.50960316387128,0.0321192162525804
36061003100,2019,262,42,0,10,0,9,0,23,0,29773.84,8.7996711206885,1.41063430178976,0
36061003100,2020,83,26,0,6,0,4,0,16,0,30628.95,2.70985456569683,0.84887010491708,0
36061003100,2021,80,36,0,9,0,7,0,20,0,31862.01,2.51082715748316,1.12987222086742,0
36061003100,2022,70,24,1,7,1,5,0,12,0,31457.94,2.22519338519941,0.762923446354084,0.0317884769314202
36061003100,2023,96,29,0,8,0,6,0,12,0,32572.89,2.94723618321862,0.890310930347292,0
36061003200,2018,80,28,0,4,0,16,0,8,0,110795.66,0.72204994311149,0.252717480089022,0
36061003200,2019,73,23,0,12,0,7,0,4,0,110692.66,0.659483655013801,0.207782521442705,0
36061003200,2020,33,7,0,2,0,5,0,0,0,108698.7,0.303591487294696,0.0643981942746325,0
36061003200,2021,50,29,0,7,0,10,0,7,0,110915.74,0.450792646742473,0.261459735110634,0
36061003200,2022,52,29,0,8,0,10,0,10,0,103126.61,0.504234552071478,0.28120773096294,0
36061003200,2023,55,37,1,9,1,13,0,11,0,107214.65,0.512989596104637,0.345102091924938,0.00932708356553885
36061003300,2018,577,101,0,27,0,16,0,58,0,70046.11,8.23743102936052,1.441907337895,0
36061003300,2019,451,83,0,15,0,14,0,54,0,69237.15,6.51384408514793,1.19877840147955,0
36061003300,2020,127,42,0,10,0,12,0,20,0,76362.24,1.66312564953569,0.550010057326763,0
36061003300,2021,152,51,0,11,0,18,0,20,0,73845.27,2.05835796930528,0.690633266016903,0
36061003300,2022,164,37,1,4,0,6,0,25,0,75942.22,2.15953655292142,0.487212514988369,0.0131679058104965
36061003300,2023,162,55,0,11,0,11,0,33,0,74255.14,2.18166715462391,0.740689466076019,0
36061003400,2018,86,16,0,4,0,6,0,6,0,90595.76,0.949271798150377,0.176608706632628,0
36061003400,2019,70,11,0,2,0,6,0,2,0,92454.77,0.757126971382872,0.118977095503023,0
36061003400,2020,36,11,0,5,0,4,0,2,0,93730.79,0.384078700286213,0.11735738064301,0
36061003400,2021,52,23,0,7,0,6,0,6,0,98039.83,0.530396676534425,0.234598530005611,0
36061003400,2022,41,29,0,6,0,9,0,10,0,95351.76,0.429986819330865,0.3041370185511,0
36061003400,2023,50,29,0,6,0,17,0,4,0,94476.63,0.529231408867992,0.306954217143435,0
36061003601,2018,179,28,0,9,0,7,0,12,0,42055.12,4.25631885011861,0.665792892755983,0
36061003601,2019,132,42,0,12,0,5,0,25,0,40935.15,3.22461258844783,1.02601309632431,0
36061003601,2020,50,30,0,3,0,7,0,20,0,39182.95,1.27606522735016,0.765639136410097,0
36061003601,2021,45,27,0,6,0,6,0,12,0,38629.97,1.1648986525229,0.698939191513739,0
36061003601,2022,60,29,1,7,1,6,0,13,0,38757.97,1.54806869400023,0.74823320210011,0.0258011449000038
36061003601,2023,66,37,0,10,0,13,0,13,0,37970.94,1.73817134893158,0.974429392582854,0
36061003602,2018,74,9,0,0,0,3,0,6,0,41417.69,1.78667617629086,0.217298453873212,0
36061003602,2019,64,16,0,6,0,2,0,8,0,43227.72,1.4805314737858,0.370132868446451,0
36061003602,2020,19,6,0,1,0,3,0,2,0,42955.9,0.442314094222214,0.139678135017541,0
36061003602,2021,26,7,0,1,0,3,0,2,0,47184.78,0.551025139886209,0.148352922277056,0
36061003602,2022,16,4,0,1,0,0,0,2,0,44371.69,0.360590277269133,0.0901475693172832,0
36061003602,2023,21,12,0,3,0,4,0,3,0,44525.7,0.471637728323193,0.269507273327539,0
36061003700,2018,423,75,0,11,0,10,0,54,0,35870.87,11.7922983189424,2.09083303527347,0
36061003700,2019,400,71,0,9,0,12,0,50,0,36829.9,10.8607408654381,1.92778150361527,0
36061003700,2020,126,32,0,5,0,7,0,20,0,38422.98,3.27928755135599,0.832834933677711,0
36061003700,2021,110,49,1,9,1,7,0,31,0,47001.97,2.34032743733933,1.04250949481479,0.0212757039758121
36061003700,2022,135,37,0,15,0,6,0,13,0,47998.85,2.81256738442692,0.770851801657748,0
36061003700,2023,112,34,0,14,0,6,0,13,0,50038.85,2.238260871303,0.679472050216981,0
36061003800,2018,197,31,1,17,1,10,0,4,0,124955.73,1.57655835390662,0.248087862797488,0.00800283428378995
36061003800,2019,159,40,0,12,0,15,0,13,0,125170.74,1.27026491974083,0.319563501821592,0
36061003800,2020,64,16,0,4,0,9,0,3,0,125174.76,0.511285182412173,0.127821295603043,0
36061003800,2021,55,27,0,6,0,11,0,10,0,114352.7,0.480968092576739,0.236111609083126,0
36061003800,2022,46,20,0,4,0,10,0,5,0,113414.67,0.405591269630287,0.176344030274038,0
36061003800,2023,49,33,0,3,0,11,0,19,0,105178.55,0.465874458242674,0.313752186163434,0
36061003900,2018,243,26,1,7,0,3,0,16,1,78836.29,3.08233682736719,0.329797356014597,0.0126845136928691
36061003900,2019,202,38,0,8,0,2,0,28,0,88859.4,2.27325415206495,0.427641870190436,0
36061003900,2020,65,12,0,5,0,2,0,5,0,91761.3,0.708359624373238,0.130774084499675,0
36061003900,2021,66,28,0,11,0,3,0,12,0,87304.22,0.755977202476581,0.320717601050671,0
36061003900,2022,63,13,0,0,0,3,0,10,0,88695.24,0.710297418440945,0.146569308567179,0
36061003900,2023,49,16,0,6,0,3,0,7,0,79579.18,0.61573894076315,0.201057613310416,0
36061004001,2018,88,31,0,3,0,5,0,23,0,56515.418884783,1.55709719111176,0.548522874141642,0
36061004001,2019,84,22,0,7,0,12,0,3,0,56400.6674337335,1.48934407733195,0.390066305967892,0
36061004001,2020,36,18,1,5,0,7,1,6,0,51571.62,0.698058350697535,0.349029175348767,0.0193905097415982
36061004001,2021,15,8,0,3,0,5,0,0,0,44524.48,0.336893322504833,0.179676438669244,0
36061004001,2022,12,7,0,0,0,2,0,3,0,44455.49,0.269932914922319,0.157460867038019,0
36061004001,2023,14,3,0,0,0,1,0,1,0,50618.75,0.276577355229041,0.0592665761205087,0
36061004002,2018,88,18,0,7,0,4,0,7,0,53342.271115217,1.64972353370414,0.337443450075846,0
36061004002,2019,64,20,0,6,0,8,0,6,0,53233.9625662665,1.20224001586077,0.375700004956492,0
36061004002,2020,25,7,0,4,0,2,0,1,0,69937.11,0.357464013025417,0.100089923647117,0
36061004002,2021,33,20,0,4,0,9,0,6,0,75911.22,0.434718345983637,0.263465664232507,0
36061004002,2022,32,16,0,3,0,2,0,10,0,74696.23,0.428401808230482,0.214200904115241,0
36061004002,2023,23,14,0,2,0,6,0,5,0,76624.3,0.300165874272261,0.182709662600507,0
36061004100,2018,372,56,0,14,0,12,0,30,0,108341.25,3.43359523727112,0.516885304535438,0
36061004100,2019,310,55,0,20,0,6,0,29,0,108847.25,2.84802785554986,0.505295264694331,0
36061004100,2020,113,26,0,7,0,5,0,14,0,100286.16,1.12677561888899,0.259258107001006,0
36061004100,2021,132,52,0,14,0,10,0,27,0,103429.24,1.2762348442278,0.502759181059437,0
36061004100,2022,128,56,0,16,0,9,0,30,0,92019.03,1.39101661906238,0.608569770839793,0
36061004100,2023,134,58,0,18,0,4,0,34,0,88166.95,1.51984388708014,0.657842876497372,0
36061004200,2018,129,41,0,15,0,12,0,14,0,59398.69,2.1717650675461,0.690250912941009,0
36061004200,2019,99,28,0,6,0,6,0,16,0,62131.72,1.59338901289068,0.450655478393323,0
36061004200,2020,31,16,0,3,0,5,0,8,0,59998.65,0.516678291928235,0.26667266680167,0
36061004200,2021,32,24,0,9,0,6,0,9,0,60044.58,0.532937360874204,0.399703020655653,0
36061004200,2022,31,15,1,5,1,5,0,3,0,59883.58,0.517671121198833,0.250486026386532,0.0166990684257688
36061004200,2023,30,18,0,4,0,8,0,5,0,60408.57,0.496618277837069,0.297970966702241,0
36061004300,2018,322,51,0,10,0,9,0,32,0,54554.87,5.90231449547951,0.934838631271599,0
36061004300,2019,198,34,0,6,0,12,0,16,0,54916.87,3.60544947299436,0.61911758627176,0
36061004300,2020,82,23,0,4,0,7,0,12,0,53437.6,1.53450005239756,0.430408551282243,0
36061004300,2021,71,32,0,7,0,8,0,16,0,54086.64,1.31270864671941,0.591643333732693,0
36061004300,2022,74,34,0,7,0,15,0,11,0,49981.52,1.48054721024891,0.680251420925174,0
36061004300,2023,65,42,1,7,0,18,0,15,0,52370.43,1.24115841706856,0.801979284875072,0.0190947448779779
36061004400,2018,106,35,0,4,0,1,0,30,0,228516.05,0.463862385158504,0.153162108307053,0
36061004400,2019,86,22,0,0,0,2,0,20,0,225007.05,0.382210246301171,0.0977747141700671,0
36061004400,2020,38,12,0,1,0,1,0,10,0,222580.05,0.170725094185216,0.0539131876374365,0
36061004400,2021,31,14,0,4,0,2,0,8,0,224051.03,0.13836133670084,0.0624857649616697,0
36061004400,2022,46,35,1,5,1,6,0,23,0,215082.94,0.213870983909742,0.162727922540021,0.00464936921542917
36061004400,2023,59,44,1,4,0,4,1,35,0,223031,0.264537216799458,0.197281992189427,0.00448368164066879
36061004500,2018,164,16,0,6,0,6,0,4,0,13107.34,12.512073387888,1.22069008662322,0
36061004500,2019,130,24,1,5,1,7,0,12,0,12691.41,10.2431487123968,1.89104283921172,0.0787934516338216
36061004500,2020,35,7,0,2,0,2,0,3,0,13227.23,2.64605665736515,0.52921133147303,0
36061004500,2021,41,12,0,6,0,3,0,2,0,14810.39,2.76832683001596,0.81024199902906,0
36061004500,2022,43,20,0,11,0,7,0,1,0,15303.49,2.80981658432162,1.30689143456819,0
36061004500,2023,33,15,0,5,0,6,0,4,0,12993.38,2.53975485978244,1.15443402717384,0
36061004700,2018,165,24,0,9,0,7,0,8,0,31785.76,5.19100377024177,0.755055093853348,0
36061004700,2019,155,15,1,5,1,5,0,5,0,34576.84,4.48276939130354,0.433816392706795,0.0289210928471196
36061004700,2020,62,17,0,7,0,6,0,4,0,35595.67,1.74178488563356,0.47758617831888,0
36061004700,2021,62,20,0,5,0,5,0,10,0,39033.69,1.58837148114872,0.512377897144749,0
36061004700,2022,59,22,0,2,0,7,0,13,0,36076.63,1.6354077417985,0.609813056263847,0
36061004700,2023,58,20,0,3,0,5,0,12,0,37414.65,1.55019491028247,0.534549969062921,0
36061004800,2018,124,30,0,9,0,13,0,8,0,82375.67,1.50529883398824,0.364185201771348,0
36061004800,2019,119,27,0,12,0,8,0,7,0,83568.68,1.42397845700088,0.323087549067426,0
36061004800,2020,52,22,0,4,0,5,0,13,0,85268.82,0.609836045579146,0.258007557745023,0
36061004800,2021,30,10,0,0,0,7,0,2,0,85209.84,0.352072014218076,0.117357338072692,0
36061004800,2022,32,15,0,5,0,6,0,4,0,82468.85,0.388025296824195,0.181886857886341,0
36061004800,2023,31,12,0,3,0,3,0,5,0,85377.83,0.363091917421654,0.140551709969672,0
36061004900,2018,200,44,0,11,0,11,0,22,0,62349.7,3.20771391041176,0.705697060290587,0
36061004900,2019,182,38,0,13,0,12,0,13,0,62791.64,2.89847501992303,0.605176103060853,0
36061004900,2020,68,26,0,12,0,5,0,9,0,64143.71,1.06011953471354,0.405339822096352,0
36061004900,2021,73,35,0,8,0,11,0,16,0,62525.72,1.16751954235793,0.559769643596267,0
36061004900,2022,71,19,0,4,0,8,0,7,0,61461.74,1.15519020450771,0.309135406840093,0
36061004900,2023,57,33,0,9,0,13,0,9,0,64492.84,0.883819040997419,0.511684707945874,0
36061005000,2018,136,33,0,10,0,9,0,11,0,74763.76,1.81906313968158,0.44139032065803,0
36061005000,2019,105,25,0,8,0,9,0,8,0,68530.65,1.53216115708811,0.364800275497168,0
36061005000,2020,37,13,0,2,0,8,0,3,0,71587.78,0.516847987184405,0.181595238740467,0
36061005000,2021,40,14,0,3,0,4,0,6,0,70029.74,0.571185899019474,0.199915064656816,0
36061005000,2022,54,16,0,5,0,4,0,6,0,67590.75,0.798925888527646,0.236718781785969,0
36061005000,2023,55,21,1,5,0,8,1,5,0,66377.68,0.828591779646411,0.316371406774084,0.0150653050844802
36061005200,2018,171,46,0,16,0,12,0,18,0,43058.88,3.97130626713932,1.06830460987374,0
36061005200,2019,166,46,0,18,0,10,0,18,0,41294.86,4.01987075389044,1.11394008842747,0
36061005200,2020,45,19,0,6,0,6,0,7,0,40238.8,1.11832360805988,0.472181078958617,0
36061005200,2021,41,16,1,6,1,5,0,5,0,39870.85,1.02832018880962,0.4012956834379,0.0250809802148688
36061005200,2022,42,28,0,5,0,11,0,11,0,38600.89,1.08805781421102,0.72537187614068,0
36061005200,2023,40,18,0,4,0,4,0,9,0,41821.88,0.956437156818393,0.430396720568277,0
36061005400,2018,141,21,0,4,0,8,0,9,0,65484.74,2.1531733958171,0.320685399377015,0
36061005400,2019,130,24,1,9,1,9,0,6,0,67890.7,1.91484253366072,0.353509390829672,0.0147295579512363
36061005400,2020,43,23,0,4,0,4,0,15,0,67286.65,0.639056930312328,0.34182114877171,0
36061005400,2021,35,13,0,3,0,2,0,7,0,69284.64,0.505162471797501,0.187631775239072,0
36061005400,2022,41,24,0,3,0,6,0,13,0,66291.66,0.618479006258102,0.362036491468158,0
36061005400,2023,44,19,0,5,0,7,0,6,0,66891.57,0.657780943099407,0.284041770883835,0
36061005501,2018,48,13,0,7,0,5,0,1,0,60675.01,0.791099993226206,0.214256248165431,0
36061005501,2019,46,10,0,3,0,3,0,4,0,62203,0.739514171342218,0.160763950291787,0
36061005501,2020,16,6,0,1,0,2,0,3,0,61550.12,0.259950752329971,0.0974815321237392,0
36061005501,2021,14,4,0,2,0,2,0,0,0,63980.31,0.218817320516265,0.0625192344332186,0
36061005501,2022,14,4,0,0,0,2,0,2,0,62276.3,0.224804620698404,0.0642298916281154,0
36061005501,2023,23,11,0,3,0,4,0,3,0,69880.4,0.329133777139226,0.157411806457891,0
36061005502,2018,114,25,0,9,0,8,0,8,0,28157.85,4.04860456320351,0.887851877895507,0
36061005502,2019,91,24,0,9,0,8,0,7,0,25101.74,3.62524669604577,0.956109018737346,0
36061005502,2020,43,20,0,0,0,15,0,5,0,24737.66,1.73824039945573,0.808483906723595,0
36061005502,2021,34,12,0,2,0,7,0,2,0,26091.67,1.30309788526376,0.459916900681329,0
36061005502,2022,35,17,0,8,0,5,0,4,0,26096.59,1.34117139442356,0.651426105862873,0
36061005502,2023,52,26,0,8,0,9,0,8,0,26267.68,1.97961906038143,0.989809530190714,0
36061005600,2018,171,55,0,15,0,11,0,29,0,51859.73,3.29735615669422,1.06055314981393,0
36061005600,2019,173,41,0,11,0,9,0,21,0,58079.77,2.97866193340642,0.705925660518284,0
36061005600,2020,49,20,0,4,0,7,0,9,0,56339.62,0.869725425908091,0.354989969758404,0
36061005600,2021,54,26,0,6,0,9,0,11,0,57518.67,0.938825602191428,0.452027141795873,0
36061005600,2022,50,26,0,6,0,11,0,9,0,58550.65,0.85396148462912,0.444059972007143,0
36061005600,2023,62,44,1,12,0,10,1,21,0,56590.53,1.09558966844806,0.777515248576043,0.017670801104001
36061005700,2018,63,20,0,8,0,4,0,8,0,38536.77,1.63480229401686,0.518984855243447,0
36061005700,2019,42,16,0,7,0,4,0,5,0,38406.76,1.09355748831716,0.416593328882728,0
36061005700,2020,21,7,0,3,0,4,0,0,0,38665.03,0.543126437506967,0.181042145835656,0
36061005700,2021,28,12,0,7,0,3,0,2,0,40053.98,0.699056623087144,0.299595695608776,0
36061005700,2022,23,17,0,3,0,5,0,5,0,39205.97,0.586645350185189,0.433607432745574,0
36061005700,2023,16,11,0,1,0,3,0,7,0,37471.96,0.426985938285587,0.293552832571341,0
36061005800,2018,173,28,0,11,0,7,0,10,0,52107.66,3.32004929793432,0.537349019318849,0
36061005800,2019,192,33,0,7,0,12,0,14,0,63663.79,3.01584307186236,0.518348027976343,0
36061005800,2020,60,19,0,4,0,8,0,7,0,60420.81,0.993035346596644,0.314461193088937,0
36061005800,2021,54,24,0,3,0,8,0,12,0,57100.83,0.945695535423916,0.420309126855074,0
36061005800,2022,56,29,0,7,0,5,0,16,0,60916.79,0.919286784480929,0.476059227677624,0
36061005800,2023,52,24,0,6,0,9,0,9,0,62523.87,0.83168236387159,0.383853398709965,0
